Channel 1,Channel 2,Channel 3,Channel 4
1.000,24.030,1001.240,48.070
0.000,21.770,1001.260,57.300
1.000,24.030,1001.260,48.090
0.000,21.770,1001.260,57.330
1.000,24.030,1001.250,48.130
0.000,21.770,1001.220,57.320
1.000,24.020,1001.250,48.170
0.000,21.770,1001.260,57.330
1.000,24.030,1001.270,48.190
0.000,21.770,1001.260,57.370
1.000,24.030,1001.250,48.200
0.000,21.770,1001.290,57.370
1.000,24.030,1001.260,48.220
0.000,21.770,1001.290,57.370
1.000,24.020,1001.250,48.220
0.000,21.770,1001.250,57.370
1.000,24.020,1001.250,48.220
0.000,21.780,1001.260,57.380
1.000,24.030,1001.240,48.150
0.000,21.770,1001.290,57.390
1.000,24.020,1001.210,48.170
0.000,21.780,1001.300,57.370
1.000,24.020,1001.250,48.090
0.000,21.770,1001.250,57.380
1.000,24.020,1001.250,48.070
0.000,21.780,1001.250,57.410
1.000,24.030,1001.240,48.050
0.000,21.780,1001.280,57.460
1.000,24.030,1001.240,48.010
0.000,21.770,1001.230,57.420
1.000,24.030,1001.230,48.010
0.000,21.780,1001.260,57.420
1.000,24.020,1001.200,48.010
0.000,21.780,1001.230,57.410
1.000,24.020,1001.210,48.050
0.000,21.780,1001.290,57.420
1.000,24.020,1001.230,48.080
0.000,21.780,1001.270,57.440
1.000,24.030,1001.230,48.130
0.000,21.780,1001.280,57.450
1.000,24.030,1001.250,48.200
0.000,21.780,1001.250,57.470
1.000,24.030,1001.250,48.290
0.000,21.780,1001.250,57.480
1.000,24.030,1001.210,48.360
0.000,21.780,1001.230,57.490
1.000,24.030,1001.250,48.420
0.000,21.780,1001.230,57.490
1.000,24.030,1001.250,48.420
0.000,21.780,1001.280,57.530
1.000,24.030,1001.250,48.450
0.000,21.780,1001.220,57.530
1.000,24.030,1001.240,48.460
0.000,21.780,1001.250,57.540
1.000,24.030,1001.230,48.460
0.000,21.780,1001.250,57.560
1.000,24.030,1001.220,48.420
0.000,21.780,1001.260,57.610
1.000,24.030,1001.240,48.390
0.000,21.790,1001.250,57.650
1.000,24.030,1001.240,48.330
0.000,21.790,1001.260,57.670
1.000,24.040,1001.250,48.280
0.000,21.780,1001.260,57.700
1.000,24.030,1001.260,48.270
0.000,21.790,1001.280,57.720
1.000,24.040,1001.240,48.270
0.000,21.780,1001.250,57.730
1.000,24.040,1001.260,48.280
0.000,21.780,1001.280,57.680
1.000,24.040,1001.240,48.280
0.000,21.790,1001.270,57.700
1.000,24.040,1001.230,48.280
0.000,21.780,1001.290,57.710
1.000,24.040,1001.240,48.290
0.000,21.780,1001.270,57.750
1.000,24.040,1001.230,48.310
0.000,21.780,1001.260,57.760
1.000,24.040,1001.220,48.350
0.000,21.780,1001.260,57.800
1.000,24.030,1001.240,48.380
0.000,21.780,1001.250,57.770
1.000,24.030,1001.240,48.420
0.000,21.780,1001.250,57.770
1.000,24.030,1001.240,48.420
0.000,21.780,1001.250,57.840
1.000,24.040,1001.230,48.460
0.000,21.780,1001.260,57.840
1.000,24.040,1001.230,48.520
0.000,21.780,1001.290,57.840
1.000,24.040,1001.230,48.530
0.000,21.780,1001.270,57.840
1.000,24.040,1001.220,48.540
0.000,21.780,1001.270,57.860
1.000,24.040,1001.230,48.540
0.000,21.770,1001.210,57.860
1.000,24.040,1001.220,48.520
0.000,21.780,1001.260,57.880
1.000,24.040,1001.230,48.480
0.000,21.780,1001.280,57.850
1.000,24.040,1001.250,48.440
0.000,21.780,1001.300,57.880
1.000,24.040,1001.240,48.390
0.000,21.780,1001.290,57.890
1.000,24.040,1001.220,48.350
0.000,21.780,1001.290,57.900
1.000,24.040,1001.220,48.330
0.000,21.780,1001.290,57.980
1.000,24.040,1001.240,48.310
0.000,21.780,1001.270,57.990
1.000,24.040,1001.230,48.310
0.000,21.780,1001.240,57.970
1.000,24.040,1001.210,48.290
0.000,21.780,1001.290,57.980
1.000,24.040,1001.210,48.290
0.000,21.780,1001.290,57.970
1.000,24.040,1001.250,48.290
0.000,21.780,1001.290,57.970
1.000,24.040,1001.250,48.270
0.000,21.780,1001.280,57.960
1.000,24.050,1001.230,48.240
0.000,21.780,1001.280,57.970
1.000,24.040,1001.240,48.190
0.000,21.780,1001.280,57.980
1.000,24.040,1001.230,48.150
0.000,21.790,1001.290,57.960
1.000,24.040,1001.220,48.110
0.000,21.780,1001.300,57.960
1.000,24.040,1001.230,48.040
0.000,21.790,1001.250,57.960
1.000,24.040,1001.240,48.030
0.000,21.790,1001.250,57.970
1.000,24.040,1001.250,47.990
0.000,21.780,1001.250,57.960
1.000,24.030,1001.230,47.980
0.000,21.780,1001.290,57.950
1.000,24.040,1001.240,47.930
0.000,21.790,1001.270,57.950
1.000,24.040,1001.230,48.010
0.000,21.790,1001.240,57.940
1.000,24.040,1001.240,47.990
0.000,21.790,1001.250,57.960
1.000,24.040,1001.240,47.940
0.000,21.780,1001.250,57.960
1.000,24.040,1001.250,47.930
0.000,21.790,1001.300,57.940
1.000,24.040,1001.260,48.060
0.000,21.790,1001.250,57.920
1.000,24.040,1001.260,48.060
0.000,21.780,1001.240,57.910
1.000,24.040,1001.220,48.110
0.000,21.780,1001.240,57.910
1.000,24.040,1001.260,48.130
0.000,21.790,1001.260,57.950
1.000,24.040,1001.240,48.160
0.000,21.780,1001.250,57.920
1.000,24.040,1001.240,48.280
0.000,21.790,1001.260,57.900
1.000,24.040,1001.210,48.280
0.000,21.790,1001.270,57.910
1.000,24.040,1001.240,48.370
0.000,21.780,1001.300,57.920
1.000,24.050,1001.230,48.410
0.000,21.780,1001.230,57.920
1.000,24.040,1001.220,48.400
0.000,21.780,1001.260,57.900
1.000,24.050,1001.250,48.320
0.000,21.790,1001.270,57.890
1.000,24.050,1001.230,48.250
0.000,21.790,1001.270,57.880
1.000,24.050,1001.230,48.200
0.000,21.790,1001.310,57.880
1.000,24.050,1001.250,48.180
0.000,21.790,1001.290,57.870
1.000,24.050,1001.210,48.160
0.000,21.790,1001.230,57.880
1.000,24.050,1001.200,48.130
0.000,21.790,1001.300,57.890
1.000,24.050,1001.240,48.120
0.000,21.790,1001.270,57.880
1.000,24.050,1001.230,48.110
0.000,21.790,1001.270,57.880
1.000,24.050,1001.260,48.110
0.000,21.790,1001.300,57.900
1.000,24.050,1001.260,48.110
0.000,21.790,1001.250,57.900
1.000,24.050,1001.230,48.100
0.000,21.790,1001.260,57.910
1.000,24.060,1001.260,48.090
0.000,21.790,1001.260,57.910
1.000,24.050,1001.270,48.070
0.000,21.790,1001.240,57.980
1.000,24.050,1001.250,48.040
0.000,21.790,1001.230,58.110
1.000,24.050,1001.250,48.070
0.000,21.800,1001.290,58.030
1.000,24.050,1001.230,47.950
0.000,21.790,1001.290,57.970
1.000,24.050,1001.230,47.920
0.000,21.790,1001.250,57.920
1.000,24.060,1001.240,47.910
0.000,21.790,1001.250,57.900
1.000,24.050,1001.230,47.920
0.000,21.790,1001.210,57.890
1.000,24.060,1001.230,47.960
0.000,21.790,1001.230,57.920
1.000,24.060,1001.220,48.020
0.000,21.790,1001.260,57.970
1.000,24.060,1001.220,48.080
0.000,21.790,1001.260,58.040
1.000,24.060,1001.250,48.160
0.000,21.790,1001.300,58.000
1.000,24.060,1001.240,48.270
0.000,21.790,1001.240,57.990
1.000,24.060,1001.240,48.270
0.000,21.790,1001.270,58.130
1.000,24.060,1001.240,48.320
0.000,21.790,1001.270,58.070
1.000,24.060,1001.230,48.270
0.000,21.790,1001.240,57.970
1.000,24.070,1001.270,48.220
0.000,21.790,1001.250,57.900
1.000,24.060,1001.250,48.190
0.000,21.790,1001.250,57.900
1.000,24.070,1001.260,48.190
0.000,21.790,1001.280,57.850
1.000,24.070,1001.220,48.230
0.000,21.790,1001.250,57.830
1.000,24.070,1001.230,48.260
0.000,21.790,1001.260,57.820
1.000,24.070,1001.230,48.260
0.000,21.790,1001.240,57.830
1.000,24.070,1001.250,48.260
0.000,21.790,1001.230,57.810
1.000,24.070,1001.230,48.250
0.000,21.790,1001.270,57.790
1.000,24.070,1001.220,48.240
0.000,21.790,1001.240,57.790
1.000,24.070,1001.240,48.220
0.000,21.790,1001.270,57.790
1.000,24.070,1001.220,48.190
0.000,21.790,1001.250,57.790
1.000,24.070,1001.220,48.170
0.000,21.790,1001.310,57.820
1.000,24.070,1001.220,48.170
0.000,21.800,1001.240,57.740
1.000,24.080,1001.250,48.190
0.000,21.800,1001.280,57.730
1.000,24.080,1001.250,48.190
0.000,21.800,1001.250,57.710
1.000,24.080,1001.260,48.160
0.000,21.800,1001.250,57.710
1.000,24.080,1001.250,48.180
0.000,21.800,1001.250,57.830
1.000,24.080,1001.240,48.180
0.000,21.800,1001.290,57.920
1.000,24.080,1001.220,48.180
0.000,21.800,1001.290,57.920
1.000,24.080,1001.230,48.180
0.000,21.800,1001.260,57.990
1.000,24.080,1001.230,48.180
0.000,21.800,1001.250,57.890
1.000,24.080,1001.240,48.170
0.000,21.800,1001.260,57.800
1.000,24.080,1001.240,48.160
0.000,21.790,1001.220,57.750
1.000,24.080,1001.250,48.160
0.000,21.800,1001.260,57.700
1.000,24.090,1001.250,48.170
0.000,21.800,1001.260,57.670
1.000,24.090,1001.220,48.170
0.000,21.800,1001.270,57.690
1.000,24.090,1001.240,48.190
0.000,21.800,1001.240,57.760
1.000,24.090,1001.250,48.220
0.000,21.800,1001.260,57.830
1.000,24.090,1001.230,48.230
0.000,21.800,1001.280,57.830
1.000,24.090,1001.230,48.230
0.000,21.800,1001.290,57.780
1.000,24.090,1001.250,48.250
0.000,21.800,1001.300,57.700
1.000,24.090,1001.260,48.290
0.000,21.800,1001.250,57.680
1.000,24.100,1001.250,48.340
0.000,21.800,1001.280,57.680
1.000,24.090,1001.220,48.370
0.000,21.790,1001.290,57.660
1.000,24.100,1001.240,48.380
0.000,21.800,1001.270,57.660
1.000,24.100,1001.250,48.370
0.000,21.800,1001.270,57.660
1.000,24.100,1001.240,48.360
0.000,21.790,1001.250,57.660
1.000,24.100,1001.240,48.410
0.000,21.790,1001.290,57.700
1.000,24.110,1001.250,48.340
0.000,21.790,1001.240,57.660
1.000,24.110,1001.230,48.440
0.000,21.800,1001.300,57.670
1.000,24.110,1001.240,48.640
0.000,21.800,1001.280,57.620
1.000,24.120,1001.230,48.820
0.000,21.790,1001.270,57.630
1.000,24.120,1001.220,48.990
0.000,21.790,1001.240,57.630
1.000,24.120,1001.240,49.040
0.000,21.790,1001.250,57.620
1.000,24.130,1001.240,48.910
0.000,21.790,1001.290,57.600
1.000,24.130,1001.210,48.760
0.000,21.790,1001.270,57.590
1.000,24.130,1001.210,48.760
0.000,21.790,1001.250,57.590
1.000,24.120,1001.240,48.680
0.000,21.790,1001.250,57.590
1.000,24.130,1001.270,48.640
0.000,21.790,1001.230,57.590
1.000,24.130,1001.230,48.620
0.000,21.790,1001.240,57.590
1.000,24.130,1001.240,48.610
0.000,21.790,1001.260,57.590
1.000,24.140,1001.250,48.610
0.000,21.790,1001.280,57.610
1.000,24.140,1001.240,48.620
0.000,21.790,1001.240,57.600
1.000,24.140,1001.240,48.620
0.000,21.790,1001.240,57.600
1.000,24.140,1001.230,48.640
0.000,21.790,1001.250,57.570
1.000,24.140,1001.240,48.670
0.000,21.790,1001.250,57.540
1.000,24.140,1001.270,48.690
0.000,21.790,1001.260,57.570
1.000,24.140,1001.240,48.710
0.000,21.780,1001.260,57.580
1.000,24.140,1001.280,48.730
0.000,21.780,1001.250,57.620
1.000,24.140,1001.240,48.740
0.000,21.790,1001.270,57.610
1.000,24.140,1001.240,48.750
0.000,21.780,1001.280,57.630
1.000,24.140,1001.250,48.770
0.000,21.780,1001.270,57.610
1.000,24.140,1001.250,48.830
0.000,21.780,1001.270,57.610
1.000,24.140,1001.240,48.880
0.000,21.780,1001.270,57.610
1.000,24.140,1001.210,48.910
0.000,21.780,1001.240,57.620
1.000,24.140,1001.210,48.910
0.000,21.780,1001.280,57.640
1.000,24.130,1001.240,48.920
0.000,21.780,1001.250,57.640
1.000,24.140,1001.210,48.910
0.000,21.770,1001.250,57.640
1.000,24.130,1001.240,48.890
0.000,21.770,1001.260,57.640
1.000,24.140,1001.230,48.870
0.000,21.770,1001.260,57.640
1.000,24.130,1001.210,48.820
0.000,21.770,1001.260,57.640
1.000,24.140,1001.240,48.790
0.000,21.770,1001.260,57.640
1.000,24.130,1001.240,48.830
0.000,21.770,1001.270,57.640
1.000,24.140,1001.250,48.900
0.000,21.770,1001.230,57.660
1.000,24.130,1001.220,48.890
0.000,21.760,1001.230,57.660
1.000,24.140,1001.230,48.900
0.000,21.770,1001.230,57.670
1.000,24.130,1001.260,48.900
0.000,21.770,1001.240,57.680
1.000,24.140,1001.250,48.900
0.000,21.760,1001.250,57.670
1.000,24.130,1001.240,48.910
0.000,21.770,1001.270,57.640
1.000,24.140,1001.230,48.950
0.000,21.770,1001.240,57.680
1.000,24.140,1001.230,48.950
0.000,21.770,1001.240,57.680
1.000,24.140,1001.240,49.000
0.000,21.770,1001.240,57.690
1.000,24.140,1001.230,49.050
0.000,21.760,1001.250,57.690
1.000,24.140,1001.200,49.120
0.000,21.770,1001.240,57.690
1.000,24.140,1001.210,49.170
0.000,21.760,1001.260,57.700
1.000,24.140,1001.210,49.150
0.000,21.760,1001.250,57.710
1.000,24.150,1001.240,49.040
0.000,21.760,1001.250,57.710
1.000,24.150,1001.240,48.930
0.000,21.760,1001.220,57.700
1.000,24.150,1001.260,48.890
0.000,21.760,1001.250,57.700
1.000,24.150,1001.210,48.880
0.000,21.760,1001.250,57.700
1.000,24.150,1001.240,48.880
0.000,21.760,1001.240,57.700
1.000,24.150,1001.230,48.880
0.000,21.760,1001.270,57.700
1.000,24.150,1001.230,48.870
0.000,21.760,1001.280,57.670
1.000,24.160,1001.230,48.900
0.000,21.760,1001.270,57.720
1.000,24.160,1001.240,48.990
0.000,21.760,1001.290,57.720
1.000,24.150,1001.230,48.940
0.000,21.760,1001.260,57.700
1.000,24.160,1001.230,48.990
0.000,21.760,1001.240,57.700
1.000,24.160,1001.230,48.990
0.000,21.770,1001.250,57.700
1.000,24.160,1001.230,48.960
0.000,21.760,1001.270,57.690
1.000,24.160,1001.230,49.000
0.000,21.770,1001.280,57.680
1.000,24.160,1001.250,49.020
0.000,21.760,1001.280,57.680
1.000,24.160,1001.250,49.020
0.000,21.770,1001.270,57.720
1.000,24.160,1001.230,49.030
0.000,21.760,1001.270,57.710
1.000,24.160,1001.230,49.030
0.000,21.760,1001.290,57.690
1.000,24.170,1001.250,49.020
0.000,21.760,1001.270,57.690
1.000,24.170,1001.240,49.000
0.000,21.760,1001.290,57.700
1.000,24.170,1001.260,48.990
0.000,21.760,1001.290,57.700
1.000,24.170,1001.240,48.980
0.000,21.760,1001.290,57.700
1.000,24.170,1001.250,48.940
0.000,21.750,1001.280,57.700
1.000,24.170,1001.250,48.920
0.000,21.760,1001.280,57.710
1.000,24.170,1001.260,48.880
0.000,21.760,1001.320,57.710
1.000,24.170,1001.260,48.860
0.000,21.750,1001.280,57.700
1.000,24.170,1001.260,48.840
0.000,21.750,1001.280,57.710
1.000,24.170,1001.250,48.820
0.000,21.760,1001.290,57.710
1.000,24.170,1001.260,48.800
0.000,21.760,1001.290,57.700
1.000,24.170,1001.260,48.800
0.000,21.760,1001.330,57.700
1.000,24.170,1001.230,48.750
0.000,21.750,1001.300,57.750
1.000,24.170,1001.260,48.730
0.000,21.750,1001.290,57.770
1.000,24.170,1001.240,48.680
0.000,21.750,1001.260,57.760
1.000,24.170,1001.240,48.680
0.000,21.760,1001.280,57.770
1.000,24.170,1001.260,48.640
0.000,21.760,1001.290,57.860
1.000,24.170,1001.270,48.640
0.000,21.760,1001.300,57.850
1.000,24.170,1001.230,48.610
0.000,21.750,1001.280,57.760
1.000,24.170,1001.250,48.590
0.000,21.740,1001.270,57.690
1.000,24.170,1001.250,48.580
0.000,21.750,1001.290,57.680
1.000,24.170,1001.220,48.550
0.000,21.750,1001.290,57.680
1.000,24.160,1001.240,48.550
0.000,21.750,1001.270,57.660
1.000,24.160,1001.260,48.540
0.000,21.750,1001.280,57.650
1.000,24.170,1001.250,48.550
0.000,21.740,1001.290,57.630
1.000,24.170,1001.250,48.550
0.000,21.740,1001.270,57.640
1.000,24.170,1001.270,48.550
0.000,21.750,1001.300,57.640
1.000,24.170,1001.250,48.580
0.000,21.750,1001.280,57.630
1.000,24.170,1001.250,48.580
0.000,21.740,1001.280,57.640
1.000,24.170,1001.230,48.590
0.000,21.750,1001.270,57.660
1.000,24.170,1001.260,48.600
0.000,21.750,1001.280,57.680
1.000,24.170,1001.240,48.610
0.000,21.740,1001.270,57.690
1.000,24.170,1001.250,48.610
0.000,21.750,1001.300,57.670
1.000,24.170,1001.260,48.600
0.000,21.750,1001.250,57.690
1.000,24.170,1001.250,48.580
0.000,21.740,1001.270,57.660
1.000,24.170,1001.240,48.570
0.000,21.740,1001.270,57.650
1.000,24.180,1001.260,48.530
0.000,21.740,1001.280,57.630
1.000,24.180,1001.250,48.490
0.000,21.740,1001.290,57.640
1.000,24.170,1001.250,48.490
0.000,21.740,1001.290,57.640
1.000,24.170,1001.260,48.460
0.000,21.740,1001.280,57.650
1.000,24.170,1001.240,48.460
0.000,21.740,1001.290,57.650
1.000,24.170,1001.240,48.470
0.000,21.750,1001.270,57.640
1.000,24.170,1001.270,48.450
0.000,21.740,1001.280,57.650
1.000,24.170,1001.260,48.480
0.000,21.740,1001.270,57.660
1.000,24.170,1001.230,48.500
0.000,21.740,1001.280,57.670
1.000,24.170,1001.230,48.500
0.000,21.740,1001.270,57.670
1.000,24.170,1001.220,48.500
0.000,21.740,1001.280,57.700
1.000,24.170,1001.240,48.500
0.000,21.740,1001.300,57.690
1.000,24.170,1001.270,48.480
0.000,21.740,1001.310,57.660
1.000,24.170,1001.270,48.500
0.000,21.740,1001.330,57.670
1.000,24.170,1001.270,48.500
0.000,21.740,1001.290,57.700
1.000,24.170,1001.250,48.500
0.000,21.740,1001.260,57.690
1.000,24.160,1001.270,48.520
0.000,21.740,1001.280,57.670
1.000,24.170,1001.280,48.540
0.000,21.750,1001.270,57.690
1.000,24.170,1001.260,48.580
0.000,21.740,1001.300,57.740
1.000,24.170,1001.260,48.600
0.000,21.740,1001.300,57.740
1.000,24.170,1001.250,48.640
0.000,21.750,1001.300,57.770
1.000,24.170,1001.290,48.670
0.000,21.750,1001.290,57.730
1.000,24.170,1001.230,48.680
0.000,21.750,1001.290,57.720
1.000,24.170,1001.270,48.700
0.000,21.750,1001.300,57.690
1.000,24.170,1001.270,48.700
0.000,21.750,1001.310,57.700
1.000,24.160,1001.260,48.720
0.000,21.750,1001.290,57.700
1.000,24.160,1001.240,48.680
0.000,21.750,1001.290,57.700
1.000,24.160,1001.260,48.680
0.000,21.750,1001.310,57.700
1.000,24.160,1001.250,48.670
0.000,21.750,1001.310,57.700
1.000,24.160,1001.250,48.660
0.000,21.750,1001.320,57.700
1.000,24.160,1001.250,48.640
0.000,21.750,1001.310,57.690
1.000,24.160,1001.230,48.640
0.000,21.750,1001.320,57.690
1.000,24.160,1001.240,48.620
0.000,21.750,1001.300,57.690
1.000,24.160,1001.280,48.610
0.000,21.750,1001.290,57.690
1.000,24.160,1001.250,48.600
0.000,21.750,1001.280,57.690
1.000,24.160,1001.260,48.590
0.000,21.750,1001.290,57.670
1.000,24.160,1001.210,48.580
0.000,21.750,1001.300,57.700
1.000,24.160,1001.270,48.550
0.000,21.750,1001.300,57.700
1.000,24.160,1001.240,48.510
0.000,21.750,1001.300,57.700
1.000,24.160,1001.250,48.470
0.000,21.740,1001.300,57.690
1.000,24.160,1001.250,48.450
0.000,21.750,1001.320,57.690
1.000,24.160,1001.230,48.410
0.000,21.740,1001.300,57.700
1.000,24.160,1001.260,48.400
0.000,21.740,1001.300,57.710
1.000,24.160,1001.260,48.400
0.000,21.740,1001.300,57.720
1.000,24.160,1001.250,48.350
0.000,21.740,1001.300,57.720
1.000,24.160,1001.240,48.320
0.000,21.740,1001.290,57.720
1.000,24.160,1001.260,48.300
0.000,21.740,1001.300,57.720
1.000,24.160,1001.270,48.270
0.000,21.740,1001.270,57.730
1.000,24.160,1001.270,48.250
0.000,21.740,1001.300,57.740
1.000,24.160,1001.250,48.270
0.000,21.740,1001.290,57.730
1.000,24.160,1001.280,48.210
0.000,21.740,1001.300,57.700
1.000,24.160,1001.270,48.190
0.000,21.740,1001.290,57.700
1.000,24.160,1001.280,48.180
0.000,21.740,1001.310,57.710
1.000,24.160,1001.260,48.170
0.000,21.740,1001.300,57.670
1.000,24.170,1001.260,48.180
0.000,21.740,1001.300,57.670
1.000,24.160,1001.260,48.200
0.000,21.740,1001.300,57.670
1.000,24.170,1001.270,48.250
0.000,21.740,1001.300,57.700
1.000,24.160,1001.280,48.280
0.000,21.740,1001.310,57.770
1.000,24.170,1001.270,48.300
0.000,21.740,1001.310,57.800
1.000,24.170,1001.270,48.300
0.000,21.740,1001.320,57.750
1.000,24.170,1001.270,48.300
0.000,21.730,1001.310,57.680
1.000,24.170,1001.270,48.270
0.000,21.730,1001.320,57.670
1.000,24.170,1001.280,48.250
0.000,21.730,1001.310,57.720
1.000,24.170,1001.270,48.240
0.000,21.730,1001.300,57.730
1.000,24.170,1001.250,48.210
0.000,21.730,1001.290,57.680
1.000,24.170,1001.270,48.200
0.000,21.730,1001.290,57.670
1.000,24.170,1001.270,48.190
0.000,21.730,1001.280,57.680
1.000,24.170,1001.270,48.170
0.000,21.720,1001.310,57.700
1.000,24.170,1001.250,48.140
0.000,21.720,1001.300,57.680
1.000,24.170,1001.240,48.110
0.000,21.730,1001.310,57.680
1.000,24.170,1001.280,48.100
0.000,21.720,1001.300,57.700
1.000,24.170,1001.270,48.060
0.000,21.720,1001.300,57.720
1.000,24.160,1001.280,48.050
0.000,21.720,1001.300,57.720
1.000,24.160,1001.290,48.070
0.000,21.720,1001.290,57.730
1.000,24.160,1001.260,48.020
0.000,21.730,1001.330,57.740
1.000,24.160,1001.260,48.020
0.000,21.730,1001.290,57.740
1.000,24.160,1001.260,48.020
0.000,21.720,1001.290,57.750
1.000,24.160,1001.270,48.000
0.000,21.720,1001.310,57.780
1.000,24.160,1001.290,47.990
0.000,21.720,1001.310,57.760
1.000,24.160,1001.260,47.970
0.000,21.720,1001.300,57.760
1.000,24.160,1001.260,47.950
0.000,21.720,1001.300,57.740
1.000,24.160,1001.250,47.920
0.000,21.730,1001.300,57.760
1.000,24.160,1001.300,47.910
0.000,21.720,1001.300,57.750
1.000,24.160,1001.260,47.910
0.000,21.730,1001.320,57.770
1.000,24.170,1001.270,47.910
0.000,21.730,1001.340,57.780
1.000,24.160,1001.280,47.900
0.000,21.730,1001.330,57.770
1.000,24.160,1001.260,47.910
0.000,21.730,1001.320,57.770
1.000,24.170,1001.300,47.910
0.000,21.730,1001.310,57.780
1.000,24.160,1001.290,47.920
0.000,21.730,1001.330,57.780
1.000,24.170,1001.260,47.930
0.000,21.740,1001.320,57.780
1.000,24.160,1001.240,47.930
0.000,21.740,1001.320,57.780
1.000,24.160,1001.260,47.930
0.000,21.730,1001.310,57.780
1.000,24.160,1001.260,47.930
0.000,21.730,1001.290,57.790
1.000,24.170,1001.290,47.930
0.000,21.730,1001.320,57.970
1.000,24.170,1001.290,47.920
0.000,21.730,1001.290,58.030
1.000,24.170,1001.310,47.950
0.000,21.730,1001.310,57.920
1.000,24.170,1001.270,48.000
0.000,21.730,1001.300,57.820
1.000,24.160,1001.250,48.000
0.000,21.730,1001.290,57.800
1.000,24.170,1001.270,48.040
0.000,21.730,1001.300,57.790
1.000,24.170,1001.290,48.070
0.000,21.730,1001.300,57.790
1.000,24.160,1001.280,48.050
0.000,21.730,1001.300,57.780
1.000,24.170,1001.280,48.120
0.000,21.730,1001.310,57.790
1.000,24.170,1001.270,48.130
0.000,21.740,1001.310,57.780
1.000,24.170,1001.290,48.170
0.000,21.730,1001.280,57.770
1.000,24.170,1001.280,48.180
0.000,21.740,1001.310,57.750
1.000,24.160,1001.280,48.200
0.000,21.740,1001.290,57.770
1.000,24.170,1001.310,48.210
0.000,21.740,1001.290,57.770
1.000,24.170,1001.310,48.210
0.000,21.730,1001.310,57.740
1.000,24.160,1001.250,48.230
0.000,21.730,1001.270,57.770
1.000,24.170,1001.290,48.240
0.000,21.730,1001.300,57.770
1.000,24.170,1001.290,48.250
0.000,21.740,1001.340,57.770
1.000,24.170,1001.290,48.250
0.000,21.730,1001.310,57.780
1.000,24.170,1001.310,48.260
0.000,21.730,1001.320,57.780
1.000,24.170,1001.280,48.260
0.000,21.730,1001.300,57.810
1.000,24.170,1001.280,48.250
0.000,21.740,1001.320,57.860
